,source_target,source,sourceID,target,targetID,movies,moviesID,connections_y
13823,Prashanta Kumar Mallick Basudeb Mukherjee,Prashanta Kumar Mallick,nm5586717,Basudeb Mukherjee,nm5586668,Company Limited,tt0067729,1
13824,Prashanta Kumar Mallick Dipak Dutta,Prashanta Kumar Mallick,nm5586717,Dipak Dutta,nm5586675,Company Limited,tt0067729,1
13825,Prashanta Kumar Mallick Dipankar Dey,Prashanta Kumar Mallick,nm5586717,Dipankar Dey,nm0212541,Company Limited,tt0067729,1
13826,Prashanta Kumar Mallick Eric Davis,Prashanta Kumar Mallick,nm5586717,Eric Davis,nm5586683,Company Limited,tt0067729,1
13827,Prashanta Kumar Mallick G.V.R. Murthy,Prashanta Kumar Mallick,nm5586717,G.V.R. Murthy,nm5586656,Company Limited,tt0067729,1
13828,Prashanta Kumar Mallick Haradhan Bannerjee,Prashanta Kumar Mallick,nm5586717,Haradhan Bannerjee,nm0052329,Company Limited,tt0067729,1
13829,Prashanta Kumar Mallick Harindranath Chattopadhyay,Prashanta Kumar Mallick,nm5586717,Harindranath Chattopadhyay,nm0154129,Company Limited,tt0067729,1
13830,Prashanta Kumar Mallick Indira Roy,Prashanta Kumar Mallick,nm5586717,Indira Roy,nm0747048,Company Limited,tt0067729,1
13831,Prashanta Kumar Mallick John Watkin,Prashanta Kumar Mallick,nm5586717,John Watkin,nm5586692,Company Limited,tt0067729,1
13832,Prashanta Kumar Mallick Kalyan Sen,Prashanta Kumar Mallick,nm5586717,Kalyan Sen,nm4474657,Company Limited,tt0067729,1
13833,Prashanta Kumar Mallick Mani Iyer,Prashanta Kumar Mallick,nm5586717,Mani Iyer,nm5586710,Company Limited,tt0067729,1
13834,Prashanta Kumar Mallick Manju Puri,Prashanta Kumar Mallick,nm5586717,Manju Puri,nm5586661,Company Limited,tt0067729,1
13835,Prashanta Kumar Mallick Minakshi Ganguly,Prashanta Kumar Mallick,nm5586717,Minakshi Ganguly,nm5586666,Company Limited,tt0067729,1
13836,Prashanta Kumar Mallick Miss Shefali,Prashanta Kumar Mallick,nm5586717,Miss Shefali,nm0790750,Company Limited,tt0067729,1
13837,Prashanta Kumar Mallick Parameshwar Pandey,Prashanta Kumar Mallick,nm5586717,Parameshwar Pandey,nm5586659,Company Limited,tt0067729,1
13838,Prashanta Kumar Mallick Paromita Chowdhury,Prashanta Kumar Mallick,nm5586717,Paromita Chowdhury,nm0159541,Company Limited,tt0067729,1
13839,Prashanta Kumar Mallick Peter Wales,Prashanta Kumar Mallick,nm5586717,Peter Wales,nm5586690,Company Limited,tt0067729,1
13840,Prashanta Kumar Mallick Prashanta Kumar Mallick,Prashanta Kumar Mallick,nm5586717,Prashanta Kumar Mallick,nm5586717,Company Limited,tt0067729,1
13841,Prashanta Kumar Mallick Promode Ganguly,Prashanta Kumar Mallick,nm5586717,Promode Ganguly,nm0304365,Company Limited,tt0067729,1
13842,Prashanta Kumar Mallick Rahul Bhagat,Prashanta Kumar Mallick,nm5586717,Rahul Bhagat,nm5586688,Company Limited,tt0067729,1
13843,Prashanta Kumar Mallick Rambrij Thakur,Prashanta Kumar Mallick,nm5586717,Rambrij Thakur,nm5586700,Company Limited,tt0067729,1
13844,Prashanta Kumar Mallick Ratna Chatterjee,Prashanta Kumar Mallick,nm5586717,Ratna Chatterjee,nm5586705,Company Limited,tt0067729,1
13845,Prashanta Kumar Mallick Rita Deb Burman,Prashanta Kumar Mallick,nm5586717,Rita Deb Burman,nm5586699,Company Limited,tt0067729,1
13846,Prashanta Kumar Mallick Ritun Chatterjee,Prashanta Kumar Mallick,nm5586717,Ritun Chatterjee,nm5586684,Company Limited,tt0067729,1
13847,Prashanta Kumar Mallick Sharmila Tagore,Prashanta Kumar Mallick,nm5586717,Sharmila Tagore,nm0846616,Company Limited,tt0067729,1
13848,Prashanta Kumar Mallick Shefali,Prashanta Kumar Mallick,nm5586717,Shefali,nm8236207,Company Limited,tt0067729,1
13849,Prashanta Kumar Mallick Tarun Bhattacharya,Prashanta Kumar Mallick,nm5586717,Tarun Bhattacharya,nm5586658,Company Limited,tt0067729,1
13850,Prashanta Kumar Mallick Vishnu Vaswani,Prashanta Kumar Mallick,nm5586717,Vishnu Vaswani,nm5586655,Company Limited,tt0067729,1
13851,Pratap Mukherjee Bismillah Khan,Pratap Mukherjee,nm0611591,Bismillah Khan,nm0451190,The Music Room,tt0051792,1
13852,Pratap Mukherjee Chhabi Biswas,Pratap Mukherjee,nm0611591,Chhabi Biswas,nm0084435,The Music Room,tt0051792,1
13853,Pratap Mukherjee Gangapada Basu,Pratap Mukherjee,nm0611591,Gangapada Basu,nm0060610,The Music Room,tt0051792,1
13854,Pratap Mukherjee Kali Sarkar,Pratap Mukherjee,nm0611591,Kali Sarkar,nm0765269,The Music Room,tt0051792,1
13855,Pratap Mukherjee Padmadevi,Pratap Mukherjee,nm0611591,Padmadevi,nm0222471,The Music Room,tt0051792,1
13856,Pratap Mukherjee Pinaki Sengupta,Pratap Mukherjee,nm0611591,Pinaki Sengupta,nm0348483,The Music Room,tt0051792,1
13857,Pratap Mukherjee Pratap Mukherjee,Pratap Mukherjee,nm0611591,Pratap Mukherjee,nm0611591,The Music Room,tt0051792,1
13858,Pratap Mukherjee Roshan Kumari,Pratap Mukherjee,nm0611591,Roshan Kumari,nm0474935,The Music Room,tt0051792,1
13859,Pratap Mukherjee Salamat Ali Khan,Pratap Mukherjee,nm0611591,Salamat Ali Khan,nm0451310,The Music Room,tt0051792,1
13860,Pratap Mukherjee Tarapada Nandy,Pratap Mukherjee,nm0611591,Tarapada Nandy,nm0620827,The Music Room,tt0051792,1
13861,Pratap Mukherjee Tulsi Lahiri,Pratap Mukherjee,nm0611591,Tulsi Lahiri,nm0481576,The Music Room,tt0051792,1
13862,Pratap Mukherjee Waheed Khan,Pratap Mukherjee,nm0611591,Waheed Khan,nm0451339,The Music Room,tt0051792,1
13863,Preeti Majumdar Abani Chatterjee,Preeti Majumdar,nm0538299,Abani Chatterjee,nm0154106,The Adventures of Goopy and Bagha,tt0063023,1
13864,Preeti Majumdar Abani Mukherjee,Preeti Majumdar,nm0538299,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,tt0063023,1
13865,Preeti Majumdar Ashok Mitra,Preeti Majumdar,nm0538299,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,tt0063023,1
13866,Preeti Majumdar Balai Das,Preeti Majumdar,nm0538299,Balai Das,nm4878227,The Adventures of Goopy and Bagha,tt0063023,1
13867,Preeti Majumdar Bhaswati Chatterjee,Preeti Majumdar,nm0538299,Bhaswati Chatterjee,nm4878268,The Adventures of Goopy and Bagha,tt0063023,1
13868,Preeti Majumdar Binoy Bose,Preeti Majumdar,nm0538299,Binoy Bose,nm0097864,The Adventures of Goopy and Bagha,tt0063023,1
13869,Preeti Majumdar Binoy Dutta,Preeti Majumdar,nm0538299,Binoy Dutta,nm4557729,The Adventures of Goopy and Bagha,tt0063023,1
13870,Preeti Majumdar Chinmoy Roy,Preeti Majumdar,nm0538299,Chinmoy Roy,nm0746961,The Adventures of Goopy and Bagha,tt0063023,1
13871,Preeti Majumdar Dilip Bose,Preeti Majumdar,nm0538299,Dilip Bose,nm4435113,The Adventures of Goopy and Bagha,tt0063023,1
13872,Preeti Majumdar Durgadas Bannerjee,Preeti Majumdar,nm0538299,Durgadas Bannerjee,nm1274537,The Adventures of Goopy and Bagha,tt0063023,1
13873,Preeti Majumdar Gopal Dey,Preeti Majumdar,nm0538299,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,tt0063023,1
13874,Preeti Majumdar Govinda Chakravarti,Preeti Majumdar,nm0538299,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,tt0063023,1
13875,Preeti Majumdar Haridhan Mukherjee,Preeti Majumdar,nm0538299,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,tt0063023,1
13876,Preeti Majumdar Harindranath Chattopadhyay,Preeti Majumdar,nm0538299,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,tt0063023,1
13877,Preeti Majumdar Iva Banerjee,Preeti Majumdar,nm0538299,Iva Banerjee,nm4878254,The Adventures of Goopy and Bagha,tt0063023,1
13878,Preeti Majumdar Jahar Roy,Preeti Majumdar,nm0538299,Jahar Roy,nm0712854,The Adventures of Goopy and Bagha,tt0063023,1
13879,Preeti Majumdar Joykrishna Sanyal,Preeti Majumdar,nm0538299,Joykrishna Sanyal,nm0764404,The Adventures of Goopy and Bagha,tt0063023,1
13880,Preeti Majumdar Kamu Mukherjee,Preeti Majumdar,nm0538299,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,tt0063023,1
13881,Preeti Majumdar Kartik Chatterjee,Preeti Majumdar,nm0538299,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,tt0063023,1
13882,Preeti Majumdar Khagen Pathak,Preeti Majumdar,nm0538299,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,tt0063023,1
13883,Preeti Majumdar Mani Srimani,Preeti Majumdar,nm0538299,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,tt0063023,1
13884,Preeti Majumdar Nripati Chatterjee,Preeti Majumdar,nm0538299,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,tt0063023,1
13885,Preeti Majumdar Prasad Mukherjee,Preeti Majumdar,nm0538299,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,tt0063023,1
13886,Preeti Majumdar Preeti Majumdar,Preeti Majumdar,nm0538299,Preeti Majumdar,nm0538299,The Adventures of Goopy and Bagha,tt0063023,1
13887,Preeti Majumdar Rabi Ghosh,Preeti Majumdar,nm0538299,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,tt0063023,1
13888,Preeti Majumdar Rajkumar Lahiri,Preeti Majumdar,nm0538299,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,tt0063023,1
13889,Preeti Majumdar Ramen Bhaduri,Preeti Majumdar,nm0538299,Ramen Bhaduri,nm4878301,The Adventures of Goopy and Bagha,tt0063023,1
13890,Preeti Majumdar Ratan Banerjee,Preeti Majumdar,nm0538299,Ratan Banerjee,nm0051844,The Adventures of Goopy and Bagha,tt0063023,1
13891,Preeti Majumdar Santi Chatterjee,Preeti Majumdar,nm0538299,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,tt0063023,1
13892,Preeti Majumdar Santosh Dutta,Preeti Majumdar,nm0538299,Santosh Dutta,nm0244904,The Adventures of Goopy and Bagha,tt0063023,1
13893,Preeti Majumdar Shailen Ganguli,Preeti Majumdar,nm0538299,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,tt0063023,1
13894,Preeti Majumdar Tapan Chatterjee,Preeti Majumdar,nm0538299,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,tt0063023,1
13895,Preeti Majumdar Tarun Mitra,Preeti Majumdar,nm0538299,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,tt0063023,1
13896,Premangshu Bose Ashok Mitra,Premangshu Bose,nm0097891,Ashok Mitra,nm1371495,Nayak: The Hero,tt0060742,1
13897,Premangshu Bose Bharati Devi,Premangshu Bose,nm0097891,Bharati Devi,nm0080249,Nayak: The Hero,tt0060742,1
13898,Premangshu Bose Biren Das,Premangshu Bose,nm0097891,Biren Das,nm5564726,Nayak: The Hero,tt0060742,1
13899,Premangshu Bose Bireswar Sen,Premangshu Bose,nm0097891,Bireswar Sen,nm0784001,Nayak: The Hero,tt0060742,1
13900,Premangshu Bose Bubu Ganguly,Premangshu Bose,nm0097891,Bubu Ganguly,nm4503844,Nayak: The Hero,tt0060742,1
13901,Premangshu Bose Dilip Bose,Premangshu Bose,nm0097891,Dilip Bose,nm4435113,Nayak: The Hero,tt0060742,1
13902,Premangshu Bose Gopal Dey,Premangshu Bose,nm0097891,Gopal Dey,nm0223342,Nayak: The Hero,tt0060742,1
13903,Premangshu Bose Hiralal,Premangshu Bose,nm0097891,Hiralal,nm0386229,Nayak: The Hero,tt0060742,1
13904,Premangshu Bose Jamuna Sinha,Premangshu Bose,nm0097891,Jamuna Sinha,nm0802361,Nayak: The Hero,tt0060742,1
13905,Premangshu Bose Jayanta Bhattacharya,Premangshu Bose,nm0097891,Jayanta Bhattacharya,nm1129637,Nayak: The Hero,tt0060742,1
13906,Premangshu Bose Jogesh Chatterjee,Premangshu Bose,nm0097891,Jogesh Chatterjee,nm0154132,Nayak: The Hero,tt0060742,1
13907,Premangshu Bose Kamu Mukherjee,Premangshu Bose,nm0097891,Kamu Mukherjee,nm0611536,Nayak: The Hero,tt0060742,1
13908,Premangshu Bose Lali Chowdhury,Premangshu Bose,nm0097891,Lali Chowdhury,nm0159539,Nayak: The Hero,tt0060742,1
13909,Premangshu Bose Md. Mansoor,Premangshu Bose,nm0097891,Md. Mansoor,nm5564497,Nayak: The Hero,tt0060742,1
13910,Premangshu Bose Nirmal Ghosh,Premangshu Bose,nm0097891,Nirmal Ghosh,nm0315907,Nayak: The Hero,tt0060742,1
13911,Premangshu Bose Premangshu Bose,Premangshu Bose,nm0097891,Premangshu Bose,nm0097891,Nayak: The Hero,tt0060742,1
13912,Premangshu Bose Ranjit Sen,Premangshu Bose,nm0097891,Ranjit Sen,nm0784029,Nayak: The Hero,tt0060742,1
13913,Premangshu Bose Ranjit Singha,Premangshu Bose,nm0097891,Ranjit Singha,nm5564721,Nayak: The Hero,tt0060742,1
13914,Premangshu Bose Sharmila Tagore,Premangshu Bose,nm0097891,Sharmila Tagore,nm0846616,Nayak: The Hero,tt0060742,1
13915,Premangshu Bose Somen Bose,Premangshu Bose,nm0097891,Somen Bose,nm0097900,Nayak: The Hero,tt0060742,1
13916,Premangshu Bose Subinoy Das,Premangshu Bose,nm0097891,Subinoy Das,nm5564461,Nayak: The Hero,tt0060742,1
13917,Premangshu Bose Subrata Sensharma,Premangshu Bose,nm0097891,Subrata Sensharma,nm0784478,Nayak: The Hero,tt0060742,1
13918,Premangshu Bose Sumita Sanyal,Premangshu Bose,nm0097891,Sumita Sanyal,nm0764407,Nayak: The Hero,tt0060742,1
13919,Premangshu Bose Susmita Mukherjee,Premangshu Bose,nm0097891,Susmita Mukherjee,nm1640133,Nayak: The Hero,tt0060742,1
13920,Premangshu Bose Uttam Kumar,Premangshu Bose,nm0097891,Uttam Kumar,nm0474907,Nayak: The Hero,tt0060742,1
13921,Premashish Sen Dibyendu Chatterjee,Premashish Sen,nm5377809,Dibyendu Chatterjee,nm4814634,Days and Nights in the Forest,tt0065417,1
13922,Premashish Sen Kaberi Bose,Premashish Sen,nm5377809,Kaberi Bose,nm0097876,Days and Nights in the Forest,tt0065417,1
13923,Premashish Sen Khairatilal Lahori,Premashish Sen,nm5377809,Khairatilal Lahori,nm1839940,Days and Nights in the Forest,tt0065417,1
13924,Premashish Sen Pahadi Sanyal,Premashish Sen,nm5377809,Pahadi Sanyal,nm0764406,Days and Nights in the Forest,tt0065417,1
13925,Premashish Sen Premashish Sen,Premashish Sen,nm5377809,Premashish Sen,nm5377809,Days and Nights in the Forest,tt0065417,1
13926,Premashish Sen Rabi Ghosh,Premashish Sen,nm5377809,Rabi Ghosh,nm0315917,Days and Nights in the Forest,tt0065417,1
13927,Premashish Sen Samar Nag,Premashish Sen,nm5377809,Samar Nag,nm4554192,Days and Nights in the Forest,tt0065417,1
13928,Premashish Sen Samit Bhanja,Premashish Sen,nm5377809,Samit Bhanja,nm0080214,Days and Nights in the Forest,tt0065417,1
13929,Premashish Sen Sharmila Tagore,Premashish Sen,nm5377809,Sharmila Tagore,nm0846616,Days and Nights in the Forest,tt0065417,1
13930,Premashish Sen Simi Garewal,Premashish Sen,nm5377809,Simi Garewal,nm0307231,Days and Nights in the Forest,tt0065417,1
13931,Premashish Sen Soumitra Chatterjee,Premashish Sen,nm5377809,Soumitra Chatterjee,nm0154164,Days and Nights in the Forest,tt0065417,1
13932,Premashish Sen Subhendu Chatterjee,Premashish Sen,nm5377809,Subhendu Chatterjee,nm0154166,Days and Nights in the Forest,tt0065417,1
13933,Pritish Dey Anil Chatterjee,Pritish Dey,nm5566777,Anil Chatterjee,nm0154110,The Big City,tt0057277,1
13934,Pritish Dey Anuradha Guha,Pritish Dey,nm5566777,Anuradha Guha,nm3990569,The Big City,tt0057277,1
13935,Pritish Dey Arun Chowdhury,Pritish Dey,nm5566777,Arun Chowdhury,nm0159534,The Big City,tt0057277,1
13936,Pritish Dey Ashok Mitra,Pritish Dey,nm5566777,Ashok Mitra,nm1371495,The Big City,tt0057277,1
13937,Pritish Dey Bibhuti Banerjee,Pritish Dey,nm5566777,Bibhuti Banerjee,nm4970577,The Big City,tt0057277,1
13938,Pritish Dey Gitali Roy,Pritish Dey,nm5566777,Gitali Roy,nm0747030,The Big City,tt0057277,1
13939,Pritish Dey Haren Chatterjee,Pritish Dey,nm5566777,Haren Chatterjee,nm0154127,The Big City,tt0057277,1
13940,Pritish Dey Jaya Bachchan,Pritish Dey,nm5566777,Jaya Bachchan,nm0080149,The Big City,tt0057277,1
13941,Pritish Dey Jyoti Kripalani,Pritish Dey,nm5566777,Jyoti Kripalani,nm5566681,The Big City,tt0057277,1
13942,Pritish Dey Madhabi Mukherjee,Pritish Dey,nm5566777,Madhabi Mukherjee,nm0611538,The Big City,tt0057277,1
13943,Pritish Dey Manisha Chakraborty,Pritish Dey,nm5566777,Manisha Chakraborty,nm5566660,The Big City,tt0057277,1
13944,Pritish Dey Prasenjit Sarkar,Pritish Dey,nm5566777,Prasenjit Sarkar,nm0765271,The Big City,tt0057277,1
13945,Pritish Dey Pritish Dey,Pritish Dey,nm5566777,Pritish Dey,nm5566777,The Big City,tt0057277,1
13946,Pritish Dey Samir Lahiri,Pritish Dey,nm5566777,Samir Lahiri,nm5566545,The Big City,tt0057277,1
13947,Pritish Dey Sefalika Devi,Pritish Dey,nm5566777,Sefalika Devi,nm0222490,The Big City,tt0057277,1
13948,Pritish Dey Shailen Ganguli,Pritish Dey,nm5566777,Shailen Ganguli,nm0304352,The Big City,tt0057277,1
13949,Pritish Dey Shailen Mukherjee,Pritish Dey,nm5566777,Shailen Mukherjee,nm0611561,The Big City,tt0057277,1
13950,Pritish Dey Shailesh Mukherjee,Pritish Dey,nm5566777,Shailesh Mukherjee,nm4512527,The Big City,tt0057277,1
13951,Pritish Dey Shila Pal,Pritish Dey,nm5566777,Shila Pal,nm1800973,The Big City,tt0057277,1
13952,Pritish Dey Shyamal Ghoshal,Pritish Dey,nm5566777,Shyamal Ghoshal,nm0315929,The Big City,tt0057277,1
13953,Pritish Dey Smita Sinha,Pritish Dey,nm5566777,Smita Sinha,nm1400302,The Big City,tt0057277,1
13954,Pritish Dey Subrata Sensharma,Pritish Dey,nm5566777,Subrata Sensharma,nm0784478,The Big City,tt0057277,1
13955,Pritish Dey Tapan Chatterjee,Pritish Dey,nm5566777,Tapan Chatterjee,nm0154170,The Big City,tt0057277,1
13956,Pritish Dey Tarak Mitra,Pritish Dey,nm5566777,Tarak Mitra,nm5566568,The Big City,tt0057277,1
13957,Pritish Dey Vicky Redwood,Pritish Dey,nm5566777,Vicky Redwood,nm0715200,The Big City,tt0057277,1
13958,Promode Ganguly Abhijit Chatterjee,Promode Ganguly,nm0304365,Abhijit Chatterjee,nm0154107,Heerak Rajar Deshe,tt0080856,1
13959,Promode Ganguly Alpana Gupta,Promode Ganguly,nm0304365,Alpana Gupta,nm4522883,Heerak Rajar Deshe,tt0080856,1
13960,Promode Ganguly Althia Ensob,Promode Ganguly,nm0304365,Althia Ensob,nm5586696,Company Limited,tt0067729,1
13961,Promode Ganguly Amalendu Gupta,Promode Ganguly,nm0304365,Amalendu Gupta,nm5586697,Company Limited,tt0067729,1
13962,Promode Ganguly Anindya Basu,Promode Ganguly,nm0304365,Anindya Basu,nm5588741,Heerak Rajar Deshe,tt0080856,1
13963,Promode Ganguly Anindya Ganguly,Promode Ganguly,nm0304365,Anindya Ganguly,nm5588754,Heerak Rajar Deshe,tt0080856,1
13964,Promode Ganguly Anita Mukhopadhyay,Promode Ganguly,nm0304365,Anita Mukhopadhyay,nm4444621,Company Limited,tt0067729,1
13965,Promode Ganguly Anup Mukherjee,Promode Ganguly,nm0304365,Anup Mukherjee,nm5588606,Heerak Rajar Deshe,tt0080856,1
13966,Promode Ganguly Arup Mukherjee,Promode Ganguly,nm0304365,Arup Mukherjee,nm5588684,Heerak Rajar Deshe,tt0080856,1
13967,Promode Ganguly Ashok Kumar Dey,Promode Ganguly,nm0304365,Ashok Kumar Dey,nm5588643,Heerak Rajar Deshe,tt0080856,1
13968,Promode Ganguly Ashok Mukherjee,Promode Ganguly,nm0304365,Ashok Mukherjee,nm0611513,Branches of the Tree,tt0100587,1
13969,Promode Ganguly Barry Chakraborty,Promode Ganguly,nm0304365,Barry Chakraborty,nm5586682,Company Limited,tt0067729,1
13970,Promode Ganguly Barun Chanda,Promode Ganguly,nm0304365,Barun Chanda,nm0151285,Company Limited,tt0067729,1
13971,Promode Ganguly Basudeb Mukherjee,Promode Ganguly,nm0304365,Basudeb Mukherjee,nm5586668,Company Limited,tt0067729,1
13972,Promode Ganguly Bhishma Guhathakurta,Promode Ganguly,nm0304365,Bhishma Guhathakurta,nm0346613,Branches of the Tree,tt0100587,1
13973,Promode Ganguly Bikram Bhattacharya,Promode Ganguly,nm0304365,Bikram Bhattacharya,nm4865982,The Stranger,tt0101279,1
13974,Promode Ganguly Bikramjit Das,Promode Ganguly,nm0304365,Bikramjit Das,nm5588798,Heerak Rajar Deshe,tt0080856,1
13975,Promode Ganguly Bimal Banerjee,Promode Ganguly,nm0304365,Bimal Banerjee,nm4654435,Heerak Rajar Deshe,tt0080856,1
13976,Promode Ganguly Bimal Chatterjee,Promode Ganguly,nm0304365,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,tt0080856,1
13977,Promode Ganguly Bimal Deb,Promode Ganguly,nm0304365,Bimal Deb,nm1045149,Heerak Rajar Deshe,tt0080856,1
13978,Promode Ganguly Daya Banerjee,Promode Ganguly,nm0304365,Daya Banerjee,nm5588621,Heerak Rajar Deshe,tt0080856,1
13979,Promode Ganguly Dhritiman Chatterjee,Promode Ganguly,nm0304365,Dhritiman Chatterjee,nm0154122,The Stranger,tt0101279,1
13980,Promode Ganguly Dipak Dutta,Promode Ganguly,nm0304365,Dipak Dutta,nm5586675,Company Limited,tt0067729,1
13981,Promode Ganguly Dipankar Dey,Promode Ganguly,nm0304365,Dipankar Dey,nm0212541,The Stranger,tt0101279,1
13982,Promode Ganguly Dipankar Dey,Promode Ganguly,nm0304365,Dipankar Dey,nm0212541,Branches of the Tree,tt0100587,1
13983,Promode Ganguly Dipankar Dey,Promode Ganguly,nm0304365,Dipankar Dey,nm0212541,Company Limited,tt0067729,1
13984,Promode Ganguly Eric Davis,Promode Ganguly,nm0304365,Eric Davis,nm5586683,Company Limited,tt0067729,1
13985,Promode Ganguly G.V.R. Murthy,Promode Ganguly,nm0304365,G.V.R. Murthy,nm5586656,Company Limited,tt0067729,1
13986,Promode Ganguly Gopal Dey,Promode Ganguly,nm0304365,Gopal Dey,nm0223342,Heerak Rajar Deshe,tt0080856,1
13987,Promode Ganguly Govinda Chakravarti,Promode Ganguly,nm0304365,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,tt0080856,1
13988,Promode Ganguly Haradhan Bannerjee,Promode Ganguly,nm0304365,Haradhan Bannerjee,nm0052329,Branches of the Tree,tt0100587,1
13989,Promode Ganguly Haradhan Bannerjee,Promode Ganguly,nm0304365,Haradhan Bannerjee,nm0052329,Company Limited,tt0067729,1
13990,Promode Ganguly Haridhan Mukherjee,Promode Ganguly,nm0304365,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,tt0080856,1
13991,Promode Ganguly Harindranath Chattopadhyay,Promode Ganguly,nm0304365,Harindranath Chattopadhyay,nm0154129,Company Limited,tt0067729,1
13992,Promode Ganguly Indira Roy,Promode Ganguly,nm0304365,Indira Roy,nm0747048,Company Limited,tt0067729,1
13993,Promode Ganguly John Watkin,Promode Ganguly,nm0304365,John Watkin,nm5586692,Company Limited,tt0067729,1
13994,Promode Ganguly Kalyan Sen,Promode Ganguly,nm0304365,Kalyan Sen,nm4474657,Company Limited,tt0067729,1
13995,Promode Ganguly Kamu Mukherjee,Promode Ganguly,nm0304365,Kamu Mukherjee,nm0611536,Branches of the Tree,tt0100587,1
13996,Promode Ganguly Kamu Mukherjee,Promode Ganguly,nm0304365,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,tt0080856,1
13997,Promode Ganguly Kartik Chatterjee,Promode Ganguly,nm0304365,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,tt0080856,1
13998,Promode Ganguly Koushik Chatterjee,Promode Ganguly,nm0304365,Koushik Chatterjee,nm3611023,Heerak Rajar Deshe,tt0080856,1
