,source_target,year_x,source,sourceID,target,targetID,movie,year_y,connections_y
1236,Rabi Ghosh Nripati Chatterjee,1969,Rabi Ghosh,nm0315917,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,1969,1
1237,Rabi Ghosh Padmadevi,1975,Rabi Ghosh,nm0315917,Padmadevi,nm0222471,The Middleman,1975,1
1238,Rabi Ghosh Pahadi Sanyal,1970,Rabi Ghosh,nm0315917,Pahadi Sanyal,nm0764406,Days and Nights in the Forest,1970,1
1239,Rabi Ghosh Prasad Mukherjee,3934,Rabi Ghosh,nm0315917,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,1969,1
1240,Rabi Ghosh Prasad Mukherjee,3934,Rabi Ghosh,nm0315917,Prasad Mukherjee,nm0611546,The Holy Man,1965,1
1241,Rabi Ghosh Promode Ganguly,3971,Rabi Ghosh,nm0315917,Promode Ganguly,nm0304365,Heerak Rajar Deshe,1980,1
1242,Rabi Ghosh Promode Ganguly,3971,Rabi Ghosh,nm0315917,Promode Ganguly,nm0304365,The Stranger,1991,1
1243,Rabi Ghosh Rabi Ghosh,11821,Rabi Ghosh,nm0315917,Rabi Ghosh,nm0315917,Days and Nights in the Forest,1970,1
1244,Rabi Ghosh Rabi Ghosh,11821,Rabi Ghosh,nm0315917,Rabi Ghosh,nm0315917,Abhijaan,1962,1
1245,Rabi Ghosh Rabi Ghosh,11821,Rabi Ghosh,nm0315917,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,1980,1
1246,Rabi Ghosh Rabi Ghosh,11821,Rabi Ghosh,nm0315917,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,1969,1
1247,Rabi Ghosh Rabi Ghosh,11821,Rabi Ghosh,nm0315917,Rabi Ghosh,nm0315917,The Middleman,1975,1
1248,Rabi Ghosh Rabi Ghosh,11821,Rabi Ghosh,nm0315917,Rabi Ghosh,nm0315917,The Holy Man,1965,1
1249,Rabi Ghosh Rajkumar Lahiri,3949,Rabi Ghosh,nm0315917,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,1980,1
1250,Rabi Ghosh Rajkumar Lahiri,3949,Rabi Ghosh,nm0315917,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,1969,1
1251,Rabi Ghosh Santi Chatterjee,5896,Rabi Ghosh,nm0315917,Santi Chatterjee,nm0154155,Abhijaan,1962,1
1252,Rabi Ghosh Santi Chatterjee,5896,Rabi Ghosh,nm0315917,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,1969,1
1253,Rabi Ghosh Santi Chatterjee,5896,Rabi Ghosh,nm0315917,Santi Chatterjee,nm0154155,The Holy Man,1965,1
1254,Rabi Ghosh Santosh Dutta,3949,Rabi Ghosh,nm0315917,Santosh Dutta,nm0244904,Heerak Rajar Deshe,1980,1
1255,Rabi Ghosh Santosh Dutta,3949,Rabi Ghosh,nm0315917,Santosh Dutta,nm0244904,The Adventures of Goopy and Bagha,1969,1
1256,Rabi Ghosh Satya Banerjee,1975,Rabi Ghosh,nm0315917,Satya Banerjee,nm0051810,The Middleman,1975,1
1257,Rabi Ghosh Shailen Ganguli,5914,Rabi Ghosh,nm0315917,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,1980,1
1258,Rabi Ghosh Shailen Ganguli,5914,Rabi Ghosh,nm0315917,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,1969,1
1259,Rabi Ghosh Shailen Ganguli,5914,Rabi Ghosh,nm0315917,Shailen Ganguli,nm0304352,The Holy Man,1965,1
1260,Rabi Ghosh Sharmila Tagore,1970,Rabi Ghosh,nm0315917,Sharmila Tagore,nm0846616,Days and Nights in the Forest,1970,1
1261,Rabi Ghosh Soven Lahiri,1975,Rabi Ghosh,nm0315917,Soven Lahiri,nm0481574,The Middleman,1975,1
1262,Rabi Ghosh Subhendu Chatterjee,1970,Rabi Ghosh,nm0315917,Subhendu Chatterjee,nm0154166,Days and Nights in the Forest,1970,1
1263,Rabi Ghosh Sunil Sarkar,1980,Rabi Ghosh,nm0315917,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,1980,1
1264,Rabi Ghosh Tapan Chatterjee,3949,Rabi Ghosh,nm0315917,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,1980,1
1265,Rabi Ghosh Tapan Chatterjee,3949,Rabi Ghosh,nm0315917,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,1969,1
1266,Rabi Ghosh Tarun Mitra,3949,Rabi Ghosh,nm0315917,Tarun Mitra,nm0593973,Heerak Rajar Deshe,1980,1
1267,Rabi Ghosh Tarun Mitra,3949,Rabi Ghosh,nm0315917,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,1969,1
1268,Rabi Ghosh Utpal Dutt,5946,Rabi Ghosh,nm0315917,Utpal Dutt,nm0244884,Heerak Rajar Deshe,1980,1
1269,Rabi Ghosh Utpal Dutt,5946,Rabi Ghosh,nm0315917,Utpal Dutt,nm0244884,The Middleman,1975,1
1270,Rabi Ghosh Utpal Dutt,5946,Rabi Ghosh,nm0315917,Utpal Dutt,nm0244884,The Stranger,1991,1
1271,Rabi Ghosh Uttamram Nagar,1975,Rabi Ghosh,nm0315917,Uttamram Nagar,nm1840054,The Middleman,1975,1
1272,Rajkumar Lahiri Abani Mukherjee,3948,Rajkumar Lahiri,nm1708115,Abani Mukherjee,nm0611505,Joi Baba Felunath: The Elephant God,1979,1
1273,Rajkumar Lahiri Abani Mukherjee,3948,Rajkumar Lahiri,nm1708115,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,1969,1
1274,Rajkumar Lahiri Ajoy Banerjee,3949,Rajkumar Lahiri,nm1708115,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,1980,1
1275,Rajkumar Lahiri Ajoy Banerjee,3949,Rajkumar Lahiri,nm1708115,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,1969,1
1276,Rajkumar Lahiri Ashok Mitra,1969,Rajkumar Lahiri,nm1708115,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,1969,1
1277,Rajkumar Lahiri Bimal Chatterjee,3959,Rajkumar Lahiri,nm1708115,Bimal Chatterjee,nm0154115,Joi Baba Felunath: The Elephant God,1979,1
1278,Rajkumar Lahiri Bimal Chatterjee,3959,Rajkumar Lahiri,nm1708115,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,1980,1
1279,Rajkumar Lahiri Gopal Dey,3949,Rajkumar Lahiri,nm1708115,Gopal Dey,nm0223342,Heerak Rajar Deshe,1980,1
1280,Rajkumar Lahiri Gopal Dey,3949,Rajkumar Lahiri,nm1708115,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,1969,1
1281,Rajkumar Lahiri Govinda Chakravarti,5922,Rajkumar Lahiri,nm1708115,Govinda Chakravarti,nm0149838,Distant Thunder,1973,1
1282,Rajkumar Lahiri Govinda Chakravarti,5922,Rajkumar Lahiri,nm1708115,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,1980,1
1283,Rajkumar Lahiri Govinda Chakravarti,5922,Rajkumar Lahiri,nm1708115,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,1969,1
1284,Rajkumar Lahiri Haradhan Bannerjee,1979,Rajkumar Lahiri,nm1708115,Haradhan Bannerjee,nm0052329,Joi Baba Felunath: The Elephant God,1979,1
1285,Rajkumar Lahiri Haridhan Mukherjee,3949,Rajkumar Lahiri,nm1708115,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,1980,1
1286,Rajkumar Lahiri Haridhan Mukherjee,3949,Rajkumar Lahiri,nm1708115,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,1969,1
1287,Rajkumar Lahiri Harindranath Chattopadhyay,1969,Rajkumar Lahiri,nm1708115,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,1969,1
1288,Rajkumar Lahiri Kamu Mukherjee,3959,Rajkumar Lahiri,nm1708115,Kamu Mukherjee,nm0611536,Joi Baba Felunath: The Elephant God,1979,1
1289,Rajkumar Lahiri Kamu Mukherjee,3959,Rajkumar Lahiri,nm1708115,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,1980,1
1290,Rajkumar Lahiri Kartik Chatterjee,3949,Rajkumar Lahiri,nm1708115,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,1980,1
1291,Rajkumar Lahiri Kartik Chatterjee,3949,Rajkumar Lahiri,nm1708115,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,1969,1
1292,Rajkumar Lahiri Khagen Pathak,1969,Rajkumar Lahiri,nm1708115,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,1969,1
1293,Rajkumar Lahiri Mani Srimani,1969,Rajkumar Lahiri,nm1708115,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,1969,1
1294,Rajkumar Lahiri Monu Mukherjee,3952,Rajkumar Lahiri,nm1708115,Monu Mukherjee,nm0611540,Distant Thunder,1973,1
1295,Rajkumar Lahiri Monu Mukherjee,3952,Rajkumar Lahiri,nm1708115,Monu Mukherjee,nm0611540,Joi Baba Felunath: The Elephant God,1979,1
1296,Rajkumar Lahiri Noni Ganguly,3953,Rajkumar Lahiri,nm1708115,Noni Ganguly,nm0304363,Distant Thunder,1973,1
1297,Rajkumar Lahiri Noni Ganguly,3953,Rajkumar Lahiri,nm1708115,Noni Ganguly,nm0304363,Heerak Rajar Deshe,1980,1
1298,Rajkumar Lahiri Nripati Chatterjee,1969,Rajkumar Lahiri,nm1708115,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,1969,1
1299,Rajkumar Lahiri Prasad Mukherjee,1969,Rajkumar Lahiri,nm1708115,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,1969,1
1300,Rajkumar Lahiri Promode Ganguly,1980,Rajkumar Lahiri,nm1708115,Promode Ganguly,nm0304365,Heerak Rajar Deshe,1980,1
1301,Rajkumar Lahiri Rabi Ghosh,3949,Rajkumar Lahiri,nm1708115,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,1980,1
1302,Rajkumar Lahiri Rabi Ghosh,3949,Rajkumar Lahiri,nm1708115,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,1969,1
1303,Rajkumar Lahiri Rajkumar Lahiri,7901,Rajkumar Lahiri,nm1708115,Rajkumar Lahiri,nm1708115,Distant Thunder,1973,1
1304,Rajkumar Lahiri Rajkumar Lahiri,7901,Rajkumar Lahiri,nm1708115,Rajkumar Lahiri,nm1708115,Joi Baba Felunath: The Elephant God,1979,1
1305,Rajkumar Lahiri Rajkumar Lahiri,7901,Rajkumar Lahiri,nm1708115,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,1980,1
1306,Rajkumar Lahiri Rajkumar Lahiri,7901,Rajkumar Lahiri,nm1708115,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,1969,1
1307,Rajkumar Lahiri Santi Chatterjee,1969,Rajkumar Lahiri,nm1708115,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,1969,1
1308,Rajkumar Lahiri Santosh Dutta,5928,Rajkumar Lahiri,nm1708115,Santosh Dutta,nm0244904,Joi Baba Felunath: The Elephant God,1979,1
1309,Rajkumar Lahiri Santosh Dutta,5928,Rajkumar Lahiri,nm1708115,Santosh Dutta,nm0244904,Heerak Rajar Deshe,1980,1
1310,Rajkumar Lahiri Santosh Dutta,5928,Rajkumar Lahiri,nm1708115,Santosh Dutta,nm0244904,The Adventures of Goopy and Bagha,1969,1
1311,Rajkumar Lahiri Satya Banerjee,1979,Rajkumar Lahiri,nm1708115,Satya Banerjee,nm0051810,Joi Baba Felunath: The Elephant God,1979,1
1312,Rajkumar Lahiri Shailen Ganguli,3949,Rajkumar Lahiri,nm1708115,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,1980,1
1313,Rajkumar Lahiri Shailen Ganguli,3949,Rajkumar Lahiri,nm1708115,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,1969,1
1314,Rajkumar Lahiri Sunil Sarkar,3953,Rajkumar Lahiri,nm1708115,Sunil Sarkar,nm0765281,Distant Thunder,1973,1
1315,Rajkumar Lahiri Sunil Sarkar,3953,Rajkumar Lahiri,nm1708115,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,1980,1
1316,Rajkumar Lahiri Tapan Chatterjee,3949,Rajkumar Lahiri,nm1708115,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,1980,1
1317,Rajkumar Lahiri Tapan Chatterjee,3949,Rajkumar Lahiri,nm1708115,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,1969,1
1318,Rajkumar Lahiri Tarun Mitra,3949,Rajkumar Lahiri,nm1708115,Tarun Mitra,nm0593973,Heerak Rajar Deshe,1980,1
1319,Rajkumar Lahiri Tarun Mitra,3949,Rajkumar Lahiri,nm1708115,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,1969,1
1320,Rajkumar Lahiri Utpal Dutt,3959,Rajkumar Lahiri,nm1708115,Utpal Dutt,nm0244884,Joi Baba Felunath: The Elephant God,1979,1
1321,Rajkumar Lahiri Utpal Dutt,3959,Rajkumar Lahiri,nm1708115,Utpal Dutt,nm0244884,Heerak Rajar Deshe,1980,1
1322,Santi Chatterjee Abani Mukherjee,3931,Santi Chatterjee,nm0154155,Abani Mukherjee,nm0611505,Abhijaan,1962,1
1323,Santi Chatterjee Abani Mukherjee,3931,Santi Chatterjee,nm0154155,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,1969,1
1324,Santi Chatterjee Ajit Banerjee,1962,Santi Chatterjee,nm0154155,Ajit Banerjee,nm0051830,Abhijaan,1962,1
1325,Santi Chatterjee Ajoy Banerjee,3943,Santi Chatterjee,nm0154155,Ajoy Banerjee,nm0051831,The Golden Fortress,1974,1
1326,Santi Chatterjee Ajoy Banerjee,3943,Santi Chatterjee,nm0154155,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,1969,1
1327,Santi Chatterjee Ashok Mitra,1969,Santi Chatterjee,nm0154155,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,1969,1
1328,Santi Chatterjee Bimal Chatterjee,1974,Santi Chatterjee,nm0154155,Bimal Chatterjee,nm0154115,The Golden Fortress,1974,1
1329,Santi Chatterjee Bireswar Sen,1962,Santi Chatterjee,nm0154155,Bireswar Sen,nm0784001,Abhijaan,1962,1
1330,Santi Chatterjee Charuprakash Ghosh,3927,Santi Chatterjee,nm0154155,Charuprakash Ghosh,nm0315882,Abhijaan,1962,1
1331,Santi Chatterjee Charuprakash Ghosh,3927,Santi Chatterjee,nm0154155,Charuprakash Ghosh,nm0315882,The Holy Man,1965,1
1332,Santi Chatterjee Dibyendu Chatterjee,1974,Santi Chatterjee,nm0154155,Dibyendu Chatterjee,nm4814634,The Golden Fortress,1974,1
1333,Santi Chatterjee Gitali Roy,1965,Santi Chatterjee,nm0154155,Gitali Roy,nm0747030,The Holy Man,1965,1
1334,Santi Chatterjee Gopal Dey,1969,Santi Chatterjee,nm0154155,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,1969,1
1335,Santi Chatterjee Govinda Chakravarti,1969,Santi Chatterjee,nm0154155,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,1969,1
1336,Santi Chatterjee Haradhan Bannerjee,3939,Santi Chatterjee,nm0154155,Haradhan Bannerjee,nm0052329,The Coward,1965,1
1337,Santi Chatterjee Haradhan Bannerjee,3939,Santi Chatterjee,nm0154155,Haradhan Bannerjee,nm0052329,The Golden Fortress,1974,1
1338,Santi Chatterjee Haridhan Mukherjee,3934,Santi Chatterjee,nm0154155,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,1969,1
1339,Santi Chatterjee Haridhan Mukherjee,3934,Santi Chatterjee,nm0154155,Haridhan Mukherjee,nm0154128,The Holy Man,1965,1
1340,Santi Chatterjee Haridhan Nag,1962,Santi Chatterjee,nm0154155,Haridhan Nag,nm5570266,Abhijaan,1962,1
1341,Santi Chatterjee Harindranath Chattopadhyay,3943,Santi Chatterjee,nm0154155,Harindranath Chattopadhyay,nm0154129,The Golden Fortress,1974,1
1342,Santi Chatterjee Harindranath Chattopadhyay,3943,Santi Chatterjee,nm0154155,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,1969,1
1343,Santi Chatterjee Kamu Mukherjee,1974,Santi Chatterjee,nm0154155,Kamu Mukherjee,nm0611536,The Golden Fortress,1974,1
1344,Santi Chatterjee Kartik Chatterjee,1969,Santi Chatterjee,nm0154155,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,1969,1
1345,Santi Chatterjee Khagen Pathak,1969,Santi Chatterjee,nm0154155,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,1969,1
1346,Santi Chatterjee Madhabi Mukherjee,1965,Santi Chatterjee,nm0154155,Madhabi Mukherjee,nm0611538,The Coward,1965,1
1347,Santi Chatterjee Mani Srimani,3934,Santi Chatterjee,nm0154155,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,1969,1
1348,Santi Chatterjee Mani Srimani,3934,Santi Chatterjee,nm0154155,Mani Srimani,nm0820248,The Holy Man,1965,1
1349,Santi Chatterjee Noni Ganguly,1962,Santi Chatterjee,nm0154155,Noni Ganguly,nm0304363,Abhijaan,1962,1
1350,Santi Chatterjee Nripati Chatterjee,1969,Santi Chatterjee,nm0154155,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,1969,1
1351,Santi Chatterjee Prasad Mukherjee,3934,Santi Chatterjee,nm0154155,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,1969,1
1352,Santi Chatterjee Prasad Mukherjee,3934,Santi Chatterjee,nm0154155,Prasad Mukherjee,nm0611546,The Holy Man,1965,1
1353,Santi Chatterjee Rabi Ghosh,5896,Santi Chatterjee,nm0154155,Rabi Ghosh,nm0315917,Abhijaan,1962,1
1354,Santi Chatterjee Rabi Ghosh,5896,Santi Chatterjee,nm0154155,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,1969,1
1355,Santi Chatterjee Rabi Ghosh,5896,Santi Chatterjee,nm0154155,Rabi Ghosh,nm0315917,The Holy Man,1965,1
1356,Santi Chatterjee Rajkumar Lahiri,1969,Santi Chatterjee,nm0154155,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,1969,1
1357,Santi Chatterjee Santi Chatterjee,9835,Santi Chatterjee,nm0154155,Santi Chatterjee,nm0154155,Abhijaan,1962,1
1358,Santi Chatterjee Santi Chatterjee,9835,Santi Chatterjee,nm0154155,Santi Chatterjee,nm0154155,The Coward,1965,1
1359,Santi Chatterjee Santi Chatterjee,9835,Santi Chatterjee,nm0154155,Santi Chatterjee,nm0154155,The Golden Fortress,1974,1
1360,Santi Chatterjee Santi Chatterjee,9835,Santi Chatterjee,nm0154155,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,1969,1
1361,Santi Chatterjee Santi Chatterjee,9835,Santi Chatterjee,nm0154155,Santi Chatterjee,nm0154155,The Holy Man,1965,1
1362,Santi Chatterjee Santosh Dutta,3943,Santi Chatterjee,nm0154155,Santosh Dutta,nm0244904,The Golden Fortress,1974,1
1363,Santi Chatterjee Santosh Dutta,3943,Santi Chatterjee,nm0154155,Santosh Dutta,nm0244904,The Adventures of Goopy and Bagha,1969,1
1364,Santi Chatterjee Shailen Ganguli,3934,Santi Chatterjee,nm0154155,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,1969,1
1365,Santi Chatterjee Shailen Ganguli,3934,Santi Chatterjee,nm0154155,Shailen Ganguli,nm0304352,The Holy Man,1965,1
1366,Santi Chatterjee Shailen Mukherjee,1974,Santi Chatterjee,nm0154155,Shailen Mukherjee,nm0611561,The Golden Fortress,1974,1
1367,Santi Chatterjee Sunil Sarkar,1974,Santi Chatterjee,nm0154155,Sunil Sarkar,nm0765281,The Golden Fortress,1974,1
1368,Santi Chatterjee Tapan Chatterjee,1969,Santi Chatterjee,nm0154155,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,1969,1
1369,Santi Chatterjee Tarun Mitra,1969,Santi Chatterjee,nm0154155,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,1969,1
1370,Santi Chatterjee Uttamram Nagar,1974,Santi Chatterjee,nm0154155,Uttamram Nagar,nm1840054,The Golden Fortress,1974,1
1371,Santosh Dutta Abani Mukherjee,3948,Santosh Dutta,nm0244904,Abani Mukherjee,nm0611505,Joi Baba Felunath: The Elephant God,1979,1
1372,Santosh Dutta Abani Mukherjee,3948,Santosh Dutta,nm0244904,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,1969,1
1373,Santosh Dutta Ajit Banerjee,1975,Santosh Dutta,nm0244904,Ajit Banerjee,nm0051830,The Middleman,1975,1
1374,Santosh Dutta Ajoy Banerjee,5923,Santosh Dutta,nm0244904,Ajoy Banerjee,nm0051831,The Golden Fortress,1974,1
1375,Santosh Dutta Ajoy Banerjee,5923,Santosh Dutta,nm0244904,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,1980,1
1376,Santosh Dutta Ajoy Banerjee,5923,Santosh Dutta,nm0244904,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,1969,1
1377,Santosh Dutta Anil Chatterjee,1961,Santosh Dutta,nm0244904,Anil Chatterjee,nm0154110,Teen Kanya,1961,1
1378,Santosh Dutta Aparna Sen,3936,Santosh Dutta,nm0244904,Aparna Sen,nm0031967,Teen Kanya,1961,1
1379,Santosh Dutta Aparna Sen,3936,Santosh Dutta,nm0244904,Aparna Sen,nm0031967,The Middleman,1975,1
1380,Santosh Dutta Ashok Mitra,1969,Santosh Dutta,nm0244904,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,1969,1
1381,Santosh Dutta Bimal Chatterjee,7908,Santosh Dutta,nm0244904,Bimal Chatterjee,nm0154115,The Golden Fortress,1974,1
1382,Santosh Dutta Bimal Chatterjee,7908,Santosh Dutta,nm0244904,Bimal Chatterjee,nm0154115,Joi Baba Felunath: The Elephant God,1979,1
1383,Santosh Dutta Bimal Chatterjee,7908,Santosh Dutta,nm0244904,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,1980,1
1384,Santosh Dutta Bimal Chatterjee,7908,Santosh Dutta,nm0244904,Bimal Chatterjee,nm0154115,The Middleman,1975,1
1385,Santosh Dutta Bireswar Sen,1958,Santosh Dutta,nm0244904,Bireswar Sen,nm0784001,Paras-Pathar,1958,1
1386,Santosh Dutta Charuprakash Ghosh,1965,Santosh Dutta,nm0244904,Charuprakash Ghosh,nm0315882,The Holy Man,1965,1
1387,Santosh Dutta Chhabi Biswas,1958,Santosh Dutta,nm0244904,Chhabi Biswas,nm0084435,Paras-Pathar,1958,1
1388,Santosh Dutta Dibyendu Chatterjee,1974,Santosh Dutta,nm0244904,Dibyendu Chatterjee,nm4814634,The Golden Fortress,1974,1
1389,Santosh Dutta Dipankar Dey,1975,Santosh Dutta,nm0244904,Dipankar Dey,nm0212541,The Middleman,1975,1
1390,Santosh Dutta Gitali Roy,1965,Santosh Dutta,nm0244904,Gitali Roy,nm0747030,The Holy Man,1965,1
1391,Santosh Dutta Gopal Dey,3949,Santosh Dutta,nm0244904,Gopal Dey,nm0223342,Heerak Rajar Deshe,1980,1
1392,Santosh Dutta Gopal Dey,3949,Santosh Dutta,nm0244904,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,1969,1
1393,Santosh Dutta Govinda Chakravarti,5910,Santosh Dutta,nm0244904,Govinda Chakravarti,nm0149838,Teen Kanya,1961,1
1394,Santosh Dutta Govinda Chakravarti,5910,Santosh Dutta,nm0244904,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,1980,1
1395,Santosh Dutta Govinda Chakravarti,5910,Santosh Dutta,nm0244904,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,1969,1
1396,Santosh Dutta Haradhan Bannerjee,3953,Santosh Dutta,nm0244904,Haradhan Bannerjee,nm0052329,The Golden Fortress,1974,1
1397,Santosh Dutta Haradhan Bannerjee,3953,Santosh Dutta,nm0244904,Haradhan Bannerjee,nm0052329,Joi Baba Felunath: The Elephant God,1979,1
1398,Santosh Dutta Haridhan Mukherjee,7872,Santosh Dutta,nm0244904,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,1980,1
1399,Santosh Dutta Haridhan Mukherjee,7872,Santosh Dutta,nm0244904,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,1969,1
1400,Santosh Dutta Haridhan Mukherjee,7872,Santosh Dutta,nm0244904,Haridhan Mukherjee,nm0154128,Paras-Pathar,1958,1
1401,Santosh Dutta Haridhan Mukherjee,7872,Santosh Dutta,nm0244904,Haridhan Mukherjee,nm0154128,The Holy Man,1965,1
1402,Santosh Dutta Haridhan Nag,1961,Santosh Dutta,nm0244904,Haridhan Nag,nm5570266,Teen Kanya,1961,1
1403,Santosh Dutta Harindranath Chattopadhyay,3943,Santosh Dutta,nm0244904,Harindranath Chattopadhyay,nm0154129,The Golden Fortress,1974,1
1404,Santosh Dutta Harindranath Chattopadhyay,3943,Santosh Dutta,nm0244904,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,1969,1
1405,Santosh Dutta Kali Bannerjee,3919,Santosh Dutta,nm0244904,Kali Bannerjee,nm0052332,Teen Kanya,1961,1
1406,Santosh Dutta Kali Bannerjee,3919,Santosh Dutta,nm0244904,Kali Bannerjee,nm0052332,Paras-Pathar,1958,1
1407,Santosh Dutta Kalyan Sen,1975,Santosh Dutta,nm0244904,Kalyan Sen,nm4474657,The Middleman,1975,1
1408,Santosh Dutta Kamu Mukherjee,5933,Santosh Dutta,nm0244904,Kamu Mukherjee,nm0611536,The Golden Fortress,1974,1
1409,Santosh Dutta Kamu Mukherjee,5933,Santosh Dutta,nm0244904,Kamu Mukherjee,nm0611536,Joi Baba Felunath: The Elephant God,1979,1
1410,Santosh Dutta Kamu Mukherjee,5933,Santosh Dutta,nm0244904,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,1980,1
1411,Santosh Dutta Kartik Chatterjee,5924,Santosh Dutta,nm0244904,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,1980,1
1412,Santosh Dutta Kartik Chatterjee,5924,Santosh Dutta,nm0244904,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,1969,1
1413,Santosh Dutta Kartik Chatterjee,5924,Santosh Dutta,nm0244904,Kartik Chatterjee,nm0154135,The Middleman,1975,1
1414,Santosh Dutta Khagen Pathak,5905,Santosh Dutta,nm0244904,Khagen Pathak,nm0665546,Teen Kanya,1961,1
1415,Santosh Dutta Khagen Pathak,5905,Santosh Dutta,nm0244904,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,1969,1
1416,Santosh Dutta Khagen Pathak,5905,Santosh Dutta,nm0244904,Khagen Pathak,nm0665546,The Middleman,1975,1
1417,Santosh Dutta Mani Srimani,7867,Santosh Dutta,nm0244904,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,1969,1
1418,Santosh Dutta Mani Srimani,7867,Santosh Dutta,nm0244904,Mani Srimani,nm0820248,The Middleman,1975,1
1419,Santosh Dutta Mani Srimani,7867,Santosh Dutta,nm0244904,Mani Srimani,nm0820248,Paras-Pathar,1958,1
1420,Santosh Dutta Mani Srimani,7867,Santosh Dutta,nm0244904,Mani Srimani,nm0820248,The Holy Man,1965,1
1421,Santosh Dutta Monu Mukherjee,1979,Santosh Dutta,nm0244904,Monu Mukherjee,nm0611540,Joi Baba Felunath: The Elephant God,1979,1
